Protein_1	Protein_2	GN	PP	GF	GC	IN
hycP	Rv0909	0	1	0	0	0
hycP	Rv0958	0	1	0	0	0
hycP	Rv0965c	0	1	0	0	0
hycP	aac	0	1	0	0	0
hycP	accA2	0	1	0	0	0
hycP	ackA	0	1	0	0	0
hycP	atsA	0	1	0	0	0
hycP	cyp135A1	0	1	0	0	0
hycP	cyp135B1	0	1	0	0	0
hycP	eccA3	0	1	0	0	0
hycP	eccC3	0	1	0	0	0
hycP	eccD3	0	1	0	0	0
hycP	echA2	0	1	0	0	0
hycP	echA3	0	1	0	0	0
hycP	echA4	0	1	0	0	0
hycP	ephF	0	1	0	0	0
hycP	esxG	0	1	0	0	0
hycP	fabG4	0	1	0	0	0
hycP	fadD2	0	1	0	0	0
hycP	fadD8	0	1	0	0	0
hycP	fadE6	0	1	0	0	0
hycP	fucA	0	1	0	0	0
hycP	galK	0	1	0	0	0
hycP	grcC1	0	1	0	0	0
hycP	grcC2	0	1	0	0	0
hycP	hbhA	0	1	0	0	0
hycP	hemC	0	1	0	0	0
hycP	htpX	0	1	0	0	0
hycP	hycE	0	1	0	0	0
hycP	kmtR	0	1	0	0	0
hycP	lpqN	0	1	0	0	0
hycP	lpqP	0	1	0	0	0
hycP	mak	0	1	0	0	0
hycP	mce1C	0	1	0	0	0
hycP	mce1D	0	1	0	0	0
hycP	mce2C	0	1	0	0	0
hycP	mce2D	0	1	0	0	0
hycP	mgtA	0	1	0	0	0
hycP	mmpL11	0	1	0	0	0
hycP	mmpL3	0	1	0	0	0
hycP	mmsB	0	1	0	0	0
hycP	moaE2	0	1	0	0	0
hycP	mtn	0	1	0	0	0
hycP	mutT3	0	1	0	0	0
hycP	nirD	0	1	0	0	0
hycP	nusG	0	1	0	0	0
hycP	php	0	1	0	0	0
hycP	pta	0	1	0	0	0
hycP	ptbB	0	1	0	0	0
hycP	rpoB	0	1	0	0	0
hycP	rskA	0	1	0	0	0
hycP	senX3	0	1	0	0	0
hycP	sigK	0	1	0	0	0
hycP	tam	0	1	0	0	0
hycP	thiC	0	1	0	0	0
hycP	zmp1	0	1	0	0	0
icd2	Rv0072	0	1	0	0	0
icd2	Rv0083	0	1	0	0	0
icd2	Rv0121c	0	1	0	0	0
icd2	Rv0133	0	1	0	0	0
icd2	Rv0141c	0	1	0	0	0
icd2	Rv0143c	0	1	0	0	0
icd2	Rv0145	0	1	0	0	0
icd2	Rv0146	0	1	0	0	0
icd2	Rv0147	0	1	0	0	0
icd2	Rv0148	0	1	0	0	0
icd2	Rv0161	0	1	0	0	0
icd2	Rv0176	0	1	0	0	0
icd2	Rv0183	0	1	0	0	0
icd2	Rv0184	0	1	0	0	0
icd2	Rv0185	0	1	0	0	0
icd2	Rv0199	0	1	0	0	0
icd2	Rv0200	0	1	0	0	0
icd2	Rv0201c	0	1	0	0	0
icd2	Rv0204c	0	1	0	0	0
icd2	Rv0207c	0	1	0	0	0
icd2	Rv0216	0	1	0	0	0
icd2	Rv0219	0	1	0	0	0
icd2	Rv0221	0	1	0	0	0
icd2	Rv0223c	0	1	0	0	0
icd2	Rv0224c	0	1	0	0	0
icd2	Rv0225	0	1	0	0	0
icd2	Rv0232	0	1	0	0	0
icd2	Rv0247c	0	1	0	0	0
icd2	Rv0248c	0	1	0	0	0
icd2	Rv0263c	0	1	0	0	0
icd2	Rv0273c	0	1	0	0	0
icd2	Rv0276	0	1	0	0	0
icd2	Rv0281	0	1	0	0	0
icd2	Rv0293c	0	1	0	0	0
icd2	Rv0308	0	1	0	0	0
icd2	Rv0310c	0	1	0	0	0
icd2	Rv0314c	0	1	0	0	0
icd2	Rv0333	0	1	0	0	0
icd2	Rv0340	0	1	0	0	0
icd2	Rv0369c	0	1	0	0	0
icd2	Rv0371c	0	1	0	0	0
icd2	Rv0373c	0	1	0	0	0
icd2	Rv0377	0	1	0	0	0
icd2	Rv0380c	0	1	0	0	0
icd2	Rv0385	0	1	0	0	0
icd2	Rv0398c	0	1	0	0	0
icd2	Rv0420c	0	1	0	0	0
icd2	Rv0421c	0	1	0	0	0
icd2	Rv0434	0	1	0	0	0
icd2	Rv0435c	0	1	0	0	0
icd2	Rv0448c	0	1	0	0	0
icd2	Rv0458	0	1	0	0	0
icd2	Rv0459	0	1	0	0	0
icd2	Rv0460	0	1	0	0	0
icd2	Rv0461	0	1	0	0	0
icd2	Rv0463	0	1	0	0	0
icd2	Rv0472c	0	1	0	0	0
icd2	Rv0477	0	1	0	0	0
icd2	Rv0479c	0	1	0	0	0
icd2	Rv0480c	0	1	0	0	0
icd2	Rv0484c	0	1	0	0	0
icd2	Rv0497	0	1	0	0	0
icd2	Rv0516c	0	1	0	0	0
icd2	Rv0525	0	1	0	0	0
icd2	Rv0535	0	1	0	0	0
icd2	Rv0541c	0	1	0	0	0
icd2	Rv0566c	0	1	0	0	0
icd2	Rv0575c	0	1	0	0	0
icd2	Rv0576	0	1	0	0	0
icd2	Rv0580c	0	1	0	0	0
icd2	Rv0600c	0	1	0	0	0
icd2	Rv0658c	0	1	0	0	0
icd2	Rv0669c	0	1	0	0	0
icd2	Rv0686	0	1	0	0	0
icd2	Rv0695	0	1	0	0	0
icd2	Rv0697	0	1	0	0	0
icd2	Rv0712	0	1	0	0	0
icd2	Rv0713	0	1	0	0	0
icd2	Rv0725c	0	1	0	0	0
icd2	Rv0726c	0	1	0	0	0
icd2	Rv0731c	0	1	0	0	0
icd2	Rv0738	0	1	0	0	0
icd2	Rv0756c	0	1	0	0	0
icd2	Rv0791c	0	1	0	0	0
icd2	Rv0825c	0	1	0	0	0
icd2	Rv0830	0	1	0	0	0
icd2	Rv0877	0	1	0	0	0
icd2	Rv0893c	0	1	0	0	0
icd2	Rv0909	0	1	0	0	0
icd2	Rv0958	0	1	0	0	0
icd2	Rv0965c	0	1	0	0	0
icd2	aac	0	1	0	0	0
icd2	accA2	0	1	0	0	0
icd2	ackA	0	1	0	0	0
icd2	atsA	0	1	0	0	0
icd2	cyp135A1	0	1	0	0	0
icd2	cyp135B1	0	1	0	0	0
icd2	eccA3	0	1	0	0	0
icd2	eccC3	0	1	0	0	0
icd2	eccD3	0	1	0	0	0
icd2	echA2	0	1	0	0	0
icd2	echA3	0	1	0	0	0
icd2	echA4	0	1	0	0	0
icd2	ephF	0	1	0	0	0
icd2	esxG	0	1	0	0	0
icd2	fabG4	0	1	0	0	0
icd2	fadD2	0	1	0	0	0
icd2	fadD8	0	1	0	0	0
icd2	fadE6	0	1	0	0	0
icd2	fucA	0	1	0	0	0
icd2	galK	0	1	0	0	0
icd2	grcC1	0	1	0	0	0
icd2	grcC2	0	1	0	0	0
icd2	hbhA	0	1	0	0	0
icd2	hemC	0	1	0	0	0
icd2	htpX	0	1	0	0	0
icd2	hycE	0	1	0	0	0
icd2	hycP	0	1	0	0	0
icd2	kmtR	0	1	0	0	0
icd2	lpqN	0	1	0	0	0
icd2	lpqP	0	1	0	0	0
icd2	mak	0	1	0	0	0
icd2	mce1C	0	1	0	0	0
icd2	mce1D	0	1	0	0	0
icd2	mce2C	0	1	0	0	0
icd2	mce2D	0	1	0	0	0
icd2	mgtA	0	1	0	0	0
icd2	mmpL11	0	1	0	0	0
icd2	mmpL3	0	1	0	0	0
icd2	mmsB	0	1	0	0	0
icd2	moaE2	0	1	0	0	0
icd2	mtn	0	1	0	0	0
icd2	mutT3	0	1	0	0	0
icd2	nirD	0	1	0	0	0
icd2	nusG	0	1	0	0	0
icd2	php	0	1	0	0	0
icd2	pta	0	1	0	0	0
icd2	ptbB	0	1	0	0	0
icd2	rpoB	0	1	0	0	0
icd2	rskA	0	1	0	0	0
icd2	senX3	0	1	0	0	0
icd2	sigK	0	1	0	0	0
icd2	tam	0	1	0	0	0
icd2	thiC	0	1	0	0	0
icd2	zmp1	0	1	0	0	0
ilvD	Rv0190	1	1	0	0	0
ilvD	Rv0192	0	1	0	0	0
ilvD	Rv0203	0	1	0	0	0
ilvD	Rv0227c	0	1	0	0	0
ilvD	Rv0245	0	1	0	0	0
ilvD	Rv0258c	0	1	0	0	0
ilvD	Rv0264c	0	1	0	0	0
ilvD	Rv0309	0	1	0	0	0
ilvD	Rv0313	0	1	0	0	0
ilvD	Rv0412c	0	1	0	0	0
ilvD	Rv0426c	0	1	0	0	0
ilvD	Rv0431	0	1	0	0	0
ilvD	Rv0455c	0	1	0	0	0
ilvD	Rv0464c	0	1	0	0	0
ilvD	Rv0474	0	1	0	0	0
ilvD	Rv0476	0	1	0	0	0
ilvD	Rv0498	0	1	0	0	0
ilvD	Rv0513	0	1	0	0	0
ilvD	Rv0514	0	1	0	0	0
ilvD	Rv0530	0	1	0	0	0
ilvD	Rv0556	0	1	0	0	0
ilvD	Rv0759c	0	1	0	0	0
ilvD	Rv0767c	0	1	0	0	0
ilvD	Rv0810c	0	1	0	0	0
ilvD	Rv0814c	0	1	0	0	0
ilvD	Rv0870c	0	1	0	0	0
ilvD	Rv0898c	0	1	0	0	0
ilvD	csoR	0	1	0	0	0
ilvD	ctpV	0	1	0	0	0
ilvD	echA1	0	1	0	0	0
ilvD	echA6	0	1	0	0	0
ilvD	fadE5	0	1	0	0	0
ilvD	galE2	0	1	0	0	0
ilvD	glnH	0	1	0	0	0
ilvD	hemA	0	1	0	0	0
ilvD	mmpL1	0	1	0	0	0
ilvD	mmpL2	0	1	0	0	0
ilvD	mmpL4	0	1	0	0	0
ilvD	mmpL5	0	1	0	0	0
ilvD	moaB2	0	1	0	0	0
ilvD	mog	0	1	0	0	0
ilvD	phoT	0	1	0	0	0
ilvD	phoY2	0	1	0	0	0
ilvD	pstB	0	1	0	0	0
ilvD	rmlA	0	1	0	0	0
ilvD	rpsQ	0	1	0	0	0
ilvD	rslA	0	1	0	0	0
ilvD	yrbE2A	0	1	0	0	0
ino1	Rv0047c	1	0	0	0	0
ino1	Rv0048c	0	1	0	0	0
ino1	Rv0049	0	1	0	0	0
ino1	Rv0072	0	1	0	0	0
ino1	Rv0083	0	1	0	0	0
ino1	Rv0121c	0	1	0	0	0
ino1	Rv0133	0	1	0	0	0
ino1	Rv0141c	0	1	0	0	0
ino1	Rv0143c	0	1	0	0	0
ino1	Rv0145	0	1	0	0	0
ino1	Rv0146	0	1	0	0	0
ino1	Rv0147	0	1	0	0	0
ino1	Rv0148	0	1	0	0	0
ino1	Rv0161	0	1	0	0	0
ino1	Rv0176	0	1	0	0	0
ino1	Rv0183	0	1	0	0	0
ino1	Rv0184	0	1	0	0	0
ino1	Rv0185	0	1	0	0	0
ino1	Rv0199	0	1	0	0	0
ino1	Rv0200	0	1	0	0	0
ino1	Rv0201c	0	1	0	0	0
ino1	Rv0204c	0	1	0	0	0
ino1	Rv0207c	0	1	0	0	0
ino1	Rv0216	0	1	0	0	0
ino1	Rv0219	0	1	0	0	0
ino1	Rv0221	0	1	0	0	0
ino1	Rv0223c	0	1	0	0	0
ino1	Rv0224c	0	1	0	0	0
ino1	Rv0225	0	1	0	0	0
ino1	Rv0232	0	1	0	0	0
ino1	Rv0247c	0	1	0	0	0
ino1	Rv0248c	0	1	0	0	0
ino1	Rv0263c	0	1	0	0	0
ino1	Rv0273c	0	1	0	0	0
ino1	Rv0276	0	1	0	0	0
ino1	Rv0281	0	1	0	0	0
ino1	Rv0293c	0	1	0	0	0
ino1	Rv0308	0	1	0	0	0
ino1	Rv0310c	0	1	0	0	0
ino1	Rv0314c	0	1	0	0	0
ino1	Rv0333	0	1	0	0	0
ino1	Rv0340	0	1	0	0	0
ino1	Rv0369c	0	1	0	0	0
ino1	Rv0371c	0	1	0	0	0
ino1	Rv0373c	0	1	0	0	0
ino1	Rv0377	0	1	0	0	0
ino1	Rv0380c	0	1	0	0	0
ino1	Rv0385	0	1	0	0	0
ino1	Rv0398c	0	1	0	0	0
ino1	Rv0420c	0	1	0	0	0
ino1	Rv0421c	0	1	0	0	0
ino1	Rv0434	0	1	0	0	0
ino1	Rv0435c	0	1	0	0	0
ino1	Rv0448c	0	1	0	0	0
ino1	Rv0458	0	1	0	0	0
ino1	Rv0459	0	1	0	0	0
ino1	Rv0460	0	1	0	0	0
ino1	Rv0461	0	1	0	0	0
ino1	Rv0463	0	1	0	0	0
ino1	Rv0472c	0	1	0	0	0
ino1	Rv0477	0	1	0	0	0
ino1	Rv0479c	0	1	0	0	0
ino1	Rv0480c	0	1	0	0	0
ino1	Rv0484c	0	1	0	0	0
ino1	Rv0497	0	1	0	0	0
ino1	Rv0516c	0	1	0	0	0
ino1	Rv0525	0	1	0	0	0
ino1	Rv0535	0	1	0	0	0
ino1	Rv0541c	0	1	0	0	0
ino1	Rv0566c	0	1	0	0	0
ino1	Rv0575c	0	1	0	0	0
ino1	Rv0576	0	1	0	0	0
ino1	Rv0580c	0	1	0	0	0
ino1	Rv0600c	0	1	0	0	0
ino1	Rv0658c	0	1	0	0	0
ino1	Rv0669c	0	1	0	0	0
ino1	Rv0686	0	1	0	0	0
ino1	Rv0695	0	1	0	0	0
ino1	Rv0697	0	1	0	0	0
ino1	Rv0712	0	1	0	0	0
ino1	Rv0713	0	1	0	0	0
ino1	Rv0725c	0	1	0	0	0
ino1	Rv0726c	0	1	0	0	0
ino1	Rv0731c	0	1	0	0	0
ino1	Rv0738	0	1	0	0	0
ino1	Rv0756c	0	1	0	0	0
ino1	Rv0791c	0	1	0	0	0
ino1	Rv0825c	0	1	0	0	0
ino1	Rv0830	0	1	0	0	0
ino1	Rv0877	0	1	0	0	0
ino1	Rv0893c	0	1	0	0	0
ino1	Rv0909	0	1	0	0	0
ino1	Rv0958	0	1	0	0	0
ino1	Rv0965c	0	1	0	0	0
ino1	aac	0	1	0	0	0
ino1	accA2	0	1	0	0	0
ino1	ackA	0	1	0	0	0
ino1	atsA	0	1	0	0	0
ino1	cyp135A1	0	1	0	0	0
ino1	cyp135B1	0	1	0	0	0
ino1	dnaB	0	1	0	0	0
ino1	eccA3	0	1	0	0	0
ino1	eccC3	0	1	0	0	0
ino1	eccD3	0	1	0	0	0
ino1	echA2	0	1	0	0	0
ino1	echA3	0	1	0	0	0
ino1	echA4	0	1	0	0	0
ino1	ephF	0	1	0	0	0
ino1	esxG	0	1	0	0	0
ino1	fabG4	0	1	0	0	0
ino1	fadD2	0	1	0	0	0
ino1	fadD8	0	1	0	0	0
ino1	fadE6	0	1	0	0	0
ino1	fucA	0	1	0	0	0
ino1	galK	0	1	0	0	0
ino1	grcC1	0	1	0	0	0
ino1	grcC2	0	1	0	0	0
ino1	hbhA	0	1	0	0	0
ino1	hemC	0	1	0	0	0
ino1	htpX	0	1	0	0	0
ino1	hycE	0	1	0	0	0
ino1	hycP	0	1	0	0	0
ino1	icd2	0	1	0	0	0
ino1	kmtR	0	1	0	0	0
ino1	lpqN	0	1	0	0	0
ino1	lpqP	0	1	0	0	0
ino1	mak	0	1	0	0	0
ino1	mce1C	0	1	0	0	0
ino1	mce1D	0	1	0	0	0
ino1	mce2C	0	1	0	0	0
ino1	mce2D	0	1	0	0	0
ino1	mgtA	0	1	0	0	0
ino1	mmpL11	0	1	0	0	0
ino1	mmpL3	0	1	0	0	0
ino1	mmsB	0	1	0	0	0
ino1	moaE2	0	1	0	0	0
ino1	mtn	0	1	0	0	0
ino1	mutT3	0	1	0	0	0
ino1	nirD	0	1	0	0	0
ino1	nusG	0	1	0	0	0
ino1	php	0	1	0	0	0
ino1	pta	0	1	0	0	0
ino1	ptbB	0	1	0	0	0
ino1	rpoB	0	1	0	0	0
ino1	rskA	0	1	0	0	0
ino1	senX3	0	1	0	0	0
ino1	sigK	0	1	0	0	0
ino1	tam	0	1	0	0	0
ino1	thiC	0	1	0	0	0
ino1	zmp1	0	1	0	0	0
kmtR	Rv0830	0	1	0	0	0
kmtR	Rv0877	0	1	0	0	0
kmtR	Rv0893c	0	1	0	0	0
kmtR	Rv0909	0	1	0	0	0
kmtR	Rv0958	0	1	0	0	0
kmtR	Rv0965c	0	1	0	0	0
kmtR	accA2	0	1	0	0	0
kmtR	grcC2	0	1	0	0	0
kmtR	moaE2	0	1	0	0	0
ldtA	Rv0128	0	1	0	0	0
ldtA	Rv0177	0	1	0	0	0
ldtA	Rv0190	0	1	0	0	0
ldtA	Rv0192	0	1	0	0	0
ldtA	Rv0203	0	1	0	0	0
ldtA	Rv0227c	0	1	0	0	0
ldtA	Rv0245	0	1	0	0	0
ldtA	Rv0258c	0	1	0	0	0
ldtA	Rv0264c	0	1	0	0	0
ldtA	Rv0309	0	1	0	0	0
ldtA	Rv0313	0	1	0	0	0
ldtA	Rv0412c	0	1	0	0	0
ldtA	Rv0426c	0	1	0	0	0
ldtA	Rv0431	0	1	0	0	0
ldtA	Rv0455c	0	1	0	0	0
ldtA	Rv0464c	0	1	0	0	0
ldtA	Rv0474	0	1	0	0	0
ldtA	Rv0476	0	1	0	0	0
ldtA	Rv0498	0	1	0	0	0
ldtA	Rv0513	0	1	0	0	0
ldtA	Rv0514	0	1	0	0	0
ldtA	Rv0530	0	1	0	0	0
ldtA	Rv0556	0	1	0	0	0
ldtA	Rv0759c	0	1	0	0	0
ldtA	Rv0767c	0	1	0	0	0
ldtA	Rv0810c	0	1	0	0	0
ldtA	Rv0814c	0	1	0	0	0
ldtA	Rv0870c	0	1	0	0	0
ldtA	Rv0898c	0	1	0	0	0
ldtA	csoR	0	1	0	0	0
ldtA	ctpV	0	1	0	0	0
ldtA	echA1	0	1	0	0	0
ldtA	echA6	0	1	0	0	0
ldtA	fadE5	0	1	0	0	0
ldtA	galE2	0	1	0	0	0
ldtA	glnH	0	1	0	0	0
ldtA	hemA	0	1	0	0	0
ldtA	ilvD	0	1	0	0	0
ldtA	mce1B	0	1	0	0	0
ldtA	mmpL1	0	1	0	0	0
ldtA	mmpL2	0	1	0	0	0
ldtA	mmpL4	0	1	0	0	0
ldtA	mmpL5	0	1	0	0	0
ldtA	moaB2	0	1	0	0	0
ldtA	mog	0	1	0	0	0
ldtA	phoT	0	1	0	0	0
ldtA	phoY2	0	1	0	0	0
ldtA	pntAa	0	1	0	0	0
ldtA	pstB	0	1	0	0	0
ldtA	rmlA	0	1	0	0	0
ldtA	rpsQ	0	1	0	0	0
ldtA	rslA	0	1	0	0	0
ldtA	yrbE1A	0	1	0	0	0
ldtA	yrbE2A	0	1	0	0	0
leuS	Rv0093c	0	1	0	0	0
leuS	Rv0097	0	1	0	0	0
leuS	Rv0187	0	1	0	0	0
leuS	Rv0358	0	1	0	0	0
leuS	Rv0449c	0	1	0	0	0
leuS	Rv0647c	0	1	0	0	0
leuS	Rv0891c	0	1	0	0	0
leuS	Rv0894	0	1	0	0	0
leuS	Rv0945	0	1	0	0	0
leuS	Rv0950c	0	1	0	0	0
leuS	Rv0955	0	1	0	0	0
leuS	Rv0992c	0	1	0	0	0
leuS	Rv0996	0	1	0	0	0
leuS	Rv1005c	0	1	0	0	0
leuS	fadD10	0	1	0	0	0
leuS	fcoT	0	1	0	0	0
leuS	fprB	0	1	0	0	0
leuS	glyA2	0	1	0	0	0
leuS	metZ	0	1	0	0	0
leuS	mprB	0	1	0	0	0
leuS	mycP3	0	1	0	0	0
leuS	pdc	0	1	0	0	0
leuS	pgi	0	1	0	0	0
leuS	pks6	0	1	0	0	0
leuS	purH	0	1	0	0	0
leuS	sodC	0	1	0	0	0
leuS	sppA	0	1	0	0	0
leuS	sucC	0	1	0	0	0
lipC	Rv0311	0	1	0	0	0
lipC	Rv0330c	0	1	0	0	0
lipC	Rv0356c	0	1	0	0	0
lipC	Rv0366c	0	1	0	0	0
lipC	Rv0424c	0	1	0	0	0
lipC	Rv0466	0	1	0	0	0
lipC	Rv0495c	0	1	0	0	0
lipC	Rv0517	0	1	0	0	0
lipC	Rv0546c	0	1	0	0	0
lipC	Rv0565c	0	1	0	0	0
lipC	Rv0633c	0	1	0	0	0
lipC	Rv0762c	0	1	0	0	0
lipC	Rv0763c	0	1	0	0	0
lipC	Rv0765c	0	1	0	0	0
lipC	Rv0769	0	1	0	0	0
lipC	Rv0771	0	1	0	0	0
lipC	Rv0776c	0	1	0	0	0
lipC	Rv0779c	0	1	0	0	0
lipC	Rv0785	0	1	0	0	0
lipC	Rv0786c	0	1	0	0	0
lipC	Rv0801	0	1	0	0	0
lipC	Rv0813c	0	1	0	0	0
lipC	Rv0818	0	1	0	0	0
lipC	Rv0849	0	1	0	0	0
lipC	Rv0879c	0	1	0	0	0
lipC	Rv0880	0	1	0	0	0
lipC	Rv0885	0	1	0	0	0
lipC	Rv0887c	0	1	0	0	0
lipC	Rv0895	0	1	0	0	0
lipC	Rv0910	0	1	0	0	0
lipC	Rv0940c	0	1	0	0	0
lipC	Rv0954	0	1	0	0	0
lipC	accD3	0	1	0	0	0
lipC	cfp29	0	1	0	0	0
lipC	citA	0	1	0	0	0
lipC	cyp126	0	1	0	0	0
lipC	emrB	0	1	0	0	0
lipC	gltA2	0	1	0	0	0
lipC	lpdC	0	1	0	0	0
lipC	lpqS	0	1	0	0	0
lipC	lprL	0	1	0	0	0
lipC	menD	0	1	0	0	0
lipC	mku	0	1	0	0	0
lipC	moaA2	0	1	0	0	0
lipC	moaD2	0	1	0	0	0
lipC	narU	0	1	0	0	0
lipC	pstA1	0	1	0	0	0
lipC	pstC2	0	1	0	0	0
lipC	purB	0	1	0	0	0
lipC	purC	0	1	0	0	0
lipC	purF	0	1	0	0	0
lipC	purM	0	1	0	0	0
lipC	rimJ	0	1	0	0	0
lipG	rplJ	0	1	0	0	0
lipG	rpsC	0	1	0	0	0
lipW	Rv0311	0	1	0	0	0
lipW	Rv0330c	0	1	0	0	0
lipW	Rv0356c	0	1	0	0	0
lipW	Rv0366c	0	1	0	0	0
lipW	Rv0424c	0	1	0	0	0
lipW	Rv0466	0	1	0	0	0
lipW	Rv0495c	0	1	0	0	0
lipW	Rv0517	0	1	0	0	0
lipW	Rv0546c	0	1	0	0	0
lipW	Rv0565c	0	1	0	0	0
lipW	Rv0633c	0	1	0	0	0
lipW	Rv0762c	0	1	0	0	0
lipW	Rv0763c	0	1	0	0	0
lipW	Rv0765c	0	1	0	0	0
lipW	Rv0769	0	1	0	0	0
lipW	Rv0771	0	1	0	0	0
lipW	Rv0776c	0	1	0	0	0
lipW	Rv0779c	0	1	0	0	0
lipW	Rv0785	0	1	0	0	0
lipW	Rv0786c	0	1	0	0	0
lipW	Rv0801	0	1	0	0	0
lipW	Rv0813c	0	1	0	0	0
lipW	Rv0818	0	1	0	0	0
lipW	Rv0849	0	1	0	0	0
lipW	Rv0879c	0	1	0	0	0
lipW	Rv0880	0	1	0	0	0
lipW	Rv0885	0	1	0	0	0
lipW	Rv0887c	0	1	0	0	0
lipW	Rv0895	0	1	0	0	0
lipW	Rv0910	0	1	0	0	0
lipW	Rv0940c	0	1	0	0	0
lipW	Rv0954	0	1	0	0	0
lipW	accD3	0	1	0	0	0
lipW	cfp29	0	1	0	0	0
lipW	citA	0	1	0	0	0
lipW	cyp126	0	1	0	0	0
lipW	emrB	0	1	0	0	0
lipW	gltA2	0	1	0	0	0
lipW	lipC	0	1	0	0	0
lipW	lpdC	0	1	0	0	0
lipW	lpqS	0	1	0	0	0
lipW	lprL	0	1	0	0	0
lipW	menD	0	1	0	0	0
lipW	mku	0	1	0	0	0
lipW	moaA2	0	1	0	0	0
lipW	moaD2	0	1	0	0	0
lipW	narU	0	1	0	0	0
lipW	pstA1	0	1	0	0	0
lipW	pstC2	0	1	0	0	0
lipW	purB	0	1	0	0	0
lipW	purC	0	1	0	0	0
lipW	purF	0	1	0	0	0
lipW	purM	0	1	0	0	0
lipW	rimJ	0	1	0	0	0
lpdC	Rv0466	0	1	0	0	0
lpdC	Rv0495c	0	1	0	0	0
lpdC	Rv0517	0	1	0	0	0
lpdC	Rv0546c	0	1	0	0	0
lpdC	Rv0565c	0	1	0	0	0
lpdC	Rv0633c	0	1	0	0	0
lpdC	Rv0762c	0	1	0	0	0
lpdC	Rv0763c	0	1	0	0	0
lpdC	Rv0765c	0	1	0	0	0
lpdC	Rv0769	0	1	0	0	0
lpdC	Rv0771	0	1	0	0	0
lpdC	Rv0776c	0	1	0	0	0
lpdC	Rv0779c	0	1	0	0	0
lpdC	Rv0785	0	1	0	0	0
lpdC	Rv0786c	0	1	0	0	0
lpdC	Rv0801	0	1	0	0	0
lpdC	Rv0813c	0	1	0	0	0
lpdC	Rv0818	0	1	0	0	0
lpdC	Rv0849	0	1	0	0	0
lpdC	Rv0879c	0	1	0	0	0
lpdC	Rv0880	0	1	0	0	0
lpdC	Rv0885	0	1	0	0	0
lpdC	Rv0887c	0	1	0	0	0
lpdC	Rv0895	0	1	0	0	0
lpdC	Rv0910	0	1	0	0	0
lpdC	Rv0940c	0	1	0	0	0
lpdC	Rv0954	0	1	0	0	0
lpdC	accD3	0	1	0	0	0
lpdC	cfp29	0	1	0	0	0
lpdC	citA	0	1	0	0	0
lpdC	cyp126	0	1	0	0	0
lpdC	emrB	0	1	0	0	0
lpdC	gltA2	0	1	0	0	0
lpdC	lpqS	0	1	0	0	0
lpdC	lprL	0	1	0	0	0
lpdC	menD	0	1	0	0	0
lpdC	mku	0	1	0	0	0
lpdC	moaA2	0	1	0	0	0
lpdC	moaD2	0	1	0	0	0
lpdC	pstA1	0	1	0	0	0
lpdC	pstC2	0	1	0	0	0
lpdC	purB	0	1	0	0	0
lpdC	purC	0	1	0	0	0
lpdC	purF	0	1	0	0	0
lpdC	purM	0	1	0	0	0
lpdC	rimJ	0	1	0	0	0
lpqJ	Rv0428c	0	1	0	0	0
lpqJ	Rv0443	0	1	0	0	0
lpqJ	Rv0465c	0	1	0	0	0
lpqJ	Rv0494	0	1	0	0	0
lpqJ	Rv0508	0	1	0	0	0
lpqJ	Rv0531	0	1	0	0	0
lpqJ	Rv0547c	0	1	0	0	0
lpqJ	Rv0679c	0	1	0	0	0
lpqJ	Rv0737	0	1	0	0	0
lpqJ	Rv0775	0	1	0	0	0
lpqJ	Rv0926c	0	1	0	0	0
lpqJ	bpoC	0	1	0	0	0
lpqJ	cysG	0	1	0	0	0
lpqJ	fadB2	0	1	0	0	0
lpqJ	gpdA1	0	1	0	0	0
lpqJ	menB	0	1	0	0	0
lpqJ	mmsA	0	1	0	0	0
lpqJ	sigL	0	1	0	0	0
lpqN	Rv0600c	0	1	0	0	0
lpqN	Rv0658c	0	1	0	0	0
lpqN	Rv0669c	0	1	0	0	0
lpqN	Rv0686	0	1	0	0	0
lpqN	Rv0695	0	1	0	0	0
lpqN	Rv0697	0	1	0	0	0
lpqN	Rv0712	0	1	0	0	0
lpqN	Rv0713	0	1	0	0	0
lpqN	Rv0725c	0	1	0	0	0
lpqN	Rv0726c	0	1	0	0	0
lpqN	Rv0731c	0	1	0	0	0
lpqN	Rv0738	0	1	0	0	0
lpqN	Rv0756c	0	1	0	0	0
lpqN	Rv0791c	0	1	0	0	0
lpqN	Rv0825c	0	1	0	0	0
lpqN	Rv0830	0	1	0	0	0
lpqN	Rv0877	0	1	0	0	0
lpqN	Rv0893c	0	1	0	0	0
lpqN	Rv0909	0	1	0	0	0
lpqN	Rv0958	0	1	0	0	0
lpqN	Rv0965c	0	1	0	0	0
lpqN	accA2	0	1	0	0	0
lpqN	atsA	0	1	0	0	0
lpqN	echA3	0	1	0	0	0
lpqN	echA4	0	1	0	0	0
lpqN	fucA	0	1	0	0	0
lpqN	galK	0	1	0	0	0
lpqN	grcC2	0	1	0	0	0
lpqN	kmtR	0	1	0	0	0
lpqN	lpqP	0	1	0	0	0
lpqN	mce2C	0	1	0	0	0
lpqN	mce2D	0	1	0	0	0
lpqN	mmsB	0	1	0	0	0
lpqN	moaE2	0	1	0	0	0
lpqN	nusG	0	1	0	0	0
lpqN	rpoB	0	1	0	0	0
lpqP	Rv0686	0	1	0	0	0
lpqP	Rv0695	0	1	0	0	0
